"date","close","volume","open","high","low"
"2017/07/12","0.6259","0.0000","0.6259","0.6259","0.6259"
"2017/07/11","0.6259","0.0000","0.6259","0.6259","0.6259"
"2017/07/10","0.6259","0.0000","0.6259","0.6259","0.6259"
"2017/07/07","0.6259","0.0000","0.6259","0.6259","0.6259"
"2017/07/06","0.6259","17312.0000","0.6250","0.6415","0.6250"
"2017/07/05","0.6245","3061.0000","0.6201","0.6245","0.6201"
"2017/07/03","0.6300","0.0000","0.6300","0.6300","0.6300"
"2017/06/30","0.6300","2118.0000","0.6203","0.6300","0.6203"
"2017/06/29","0.6325","0.0000","0.6325","0.6325","0.6325"
"2017/06/28","0.6325","6860.0000","0.6275","0.6358","0.6250"
"2017/06/27","0.6300","11163.0000","0.6505","0.6550","0.6300"
"2017/06/26","0.6555","1000.0000","0.6555","0.6555","0.6555"
"2017/06/23","0.6377","0.0000","0.6377","0.6377","0.6377"
"2017/06/22","0.6377","3085.0000","0.6377","0.6377","0.6377"
"2017/06/21","0.6300","5725.0000","0.6369","0.6369","0.6300"
"2017/06/20","0.6555","0.0000","0.6555","0.6555","0.6555"
"2017/06/19","0.6555","230.0000","0.6555","0.6555","0.6555"
"2017/06/16","0.6500","150.0000","0.6500","0.6500","0.6500"
"2017/06/15","0.6350","300.0000","0.6350","0.6350","0.6350"
"2017/06/14","0.6495","3263.0000","0.6461","0.6513","0.6461"
"2017/06/13","0.6450","40550.0000","0.6450","0.6450","0.6450"
"2017/06/12","0.6495","0.0000","0.6495","0.6495","0.6495"
"2017/06/09","0.6495","4900.0000","0.6495","0.6495","0.6495"
"2017/06/08","0.6600","2050.0000","0.6600","0.6649","0.6600"
"2017/06/07","0.6563","800.0000","0.6563","0.6563","0.6563"
"2017/06/06","0.6400","2446.0000","0.6400","0.6400","0.6400"
"2017/06/05","0.6450","40295.0000","0.6451","0.6451","0.6450"
"2017/06/02","0.6399","205.0000","0.6399","0.6399","0.6399"
"2017/06/01","0.6395","4300.0000","0.6395","0.6395","0.6395"
"2017/05/31","0.6500","11000.0000","0.6500","0.6500","0.6500"
"2017/05/30","0.6362","0.0000","0.6362","0.6362","0.6362"
"2017/05/26","0.6362","2500.0000","0.6362","0.6362","0.6362"
"2017/05/25","0.6410","510.0000","0.6410","0.6410","0.6410"
"2017/05/24","0.6405","0.0000","0.6405","0.6405","0.6405"
"2017/05/23","0.6405","1000.0000","0.6405","0.6405","0.6405"
"2017/05/22","0.6245","1720.0000","0.6245","0.6245","0.6245"
"2017/05/19","0.6300","244.0000","0.6300","0.6300","0.6300"
"2017/05/18","0.6230","3300.0000","0.6251","0.6251","0.6230"
"2017/05/17","0.6251","0.0000","0.6251","0.6251","0.6251"
"2017/05/16","0.6251","4356.0000","0.6308","0.6308","0.6250"
"2017/05/15","0.6210","18900.0000","0.6178","0.6210","0.6175"
"2017/05/12","0.6275","44566.0000","0.6270","0.6450","0.6150"
"2017/05/11","0.6230","7321.0000","0.6200","0.6400","0.6200"
"2017/05/10","0.6500","0.0000","0.6500","0.6500","0.6500"
"2017/05/09","0.6500","5500.0000","0.6245","0.6500","0.6245"
"2017/05/08","0.6283","0.0000","0.6283","0.6283","0.6283"
"2017/05/05","0.6283","0.0000","0.6283","0.6283","0.6283"
"2017/05/04","0.6283","0.0000","0.6283","0.6283","0.6283"
"2017/05/03","0.6283","0.0000","0.6283","0.6283","0.6283"
"2017/05/02","0.6283","0.0000","0.6283","0.6283","0.6283"
"2017/05/01","0.6283","5648.0000","0.6317","0.6317","0.6283"
"2017/04/28","0.6250","20680.0000","0.6550","0.6550","0.6250"
"2017/04/27","0.6500","0.0000","0.6500","0.6500","0.6500"
"2017/04/26","0.6500","3753.0000","0.6500","0.6500","0.6500"
"2017/04/25","0.6700","5450.0000","0.6470","0.6700","0.6470"
"2017/04/24","0.6353","500.0000","0.6353","0.6353","0.6353"
"2017/04/21","0.6395","2250.0000","0.6350","0.6395","0.6350"
"2017/04/20","0.6349","12250.0000","0.6350","0.6350","0.6349"
"2017/04/19","0.6350","0.0000","0.6350","0.6350","0.6350"
"2017/04/18","0.6350","0.0000","0.6350","0.6350","0.6350"
"2017/04/17","0.6350","15080.0000","0.6358","0.6394","0.6350"
"2017/04/13","0.6737","0.0000","0.6737","0.6737","0.6737"
"2017/04/12","0.6737","1340.0000","0.6450","0.6737","0.6450"
"2017/04/11","0.6422","5050.0000","0.6600","0.6600","0.6422"
"2017/04/10","0.6601","5300.0000","0.6800","0.6800","0.6601"
"2017/04/07","0.6800","23046.0000","0.6741","0.6850","0.6741"
"2017/04/06","0.6900","21124.0000","0.6800","0.6936","0.6650"
"2017/04/05","0.6769","82552.0000","0.6760","0.7000","0.6760"
"2017/04/04","0.6600","0.0000","0.6600","0.6600","0.6600"
"2017/04/03","0.6600","86244.0000","0.6600","0.6660","0.6510"
"2017/03/31","0.6599","6663.0000","0.6523","0.6599","0.6523"
"2017/03/30","0.6467","1155.0000","0.6376","0.6467","0.6376"
"2017/03/29","0.6496","2800.0000","0.6466","0.6496","0.6466"
"2017/03/28","0.6550","7464.0000","0.6400","0.6550","0.6400"
"2017/03/27","0.6400","0.0000","0.6400","0.6400","0.6400"
"2017/03/24","0.6400","3500.0000","0.6400","0.6400","0.6400"
"2017/03/23","0.6400","260200.0000","0.6318","0.6400","0.6318"
"2017/03/22","0.6202","0.0000","0.6202","0.6202","0.6202"
"2017/03/21","0.6202","100.0000","0.6202","0.6202","0.6202"
"2017/03/20","0.6145","0.0000","0.6145","0.6145","0.6145"
"2017/03/17","0.6145","2154.0000","0.6103","0.6145","0.6103"
"2017/03/16","0.6142","0.0000","0.6142","0.6142","0.6142"
"2017/03/15","0.6142","205700.0000","0.6000","0.6142","0.6000"
"2017/03/14","0.6100","0.0000","0.6100","0.6100","0.6100"
"2017/03/13","0.6100","3415.0000","0.5900","0.6100","0.5900"
"2017/03/10","0.5972","9274.0000","0.6100","0.6100","0.5950"
"2017/03/09","0.5961","555.0000","0.5999","0.5999","0.5961"
"2017/03/08","0.6000","0.0000","0.6000","0.6000","0.6000"
"2017/03/07","0.6000","38451.0000","0.5988","0.6000","0.5960"
"2017/03/06","0.6072","3638.0000","0.5988","0.6072","0.5960"
"2017/03/03","0.6036","14811.0000","0.6036","0.6036","0.6036"
"2017/03/02","0.6079","91961.0000","0.6213","0.6213","0.6079"
"2017/03/01","0.6122","44702.0000","0.6015","0.6164","0.5960"
"2017/02/28","0.5822","1280.0000","0.5822","0.5822","0.5822"
"2017/02/27","0.6000","9768.0000","0.6170","0.6200","0.6000"
"2017/02/24","0.5950","15590.0000","0.6162","0.6162","0.5950"
"2017/02/23","0.6066","28175.0000","0.6100","0.6100","0.6066"
"2017/02/22","0.6040","1277.0000","0.6100","0.6100","0.6040"
"2017/02/21","0.6062","130343.0000","0.6000","0.6100","0.6000"
"2017/02/17","0.6116","26800.0000","0.6000","0.6200","0.6000"
"2017/02/16","0.6420","29347.0000","0.6161","0.6420","0.6122"
"2017/02/15","0.6850","140.0000","0.6850","0.6850","0.6850"
"2017/02/14","0.6827","0.0000","0.6827","0.6827","0.6827"
"2017/02/13","0.6827","2150.0000","0.6850","0.6850","0.6700"
"2017/02/10","0.6603","6461.0000","0.6600","0.6712","0.6600"
"2017/02/09","0.6640","4300.0000","0.6700","0.6700","0.6640"
"2017/02/08","0.6650","13150.0000","0.6500","0.6650","0.6500"
"2017/02/07","0.6701","0.0000","0.6701","0.6701","0.6701"
"2017/02/06","0.6701","125248.0000","0.6701","0.6701","0.6701"
"2017/02/03","0.6250","189413.0000","0.6254","0.6650","0.6250"
"2017/02/02","0.6604","0.0000","0.6604","0.6604","0.6604"
"2017/02/01","0.6604","2325.0000","0.6356","0.6604","0.6356"
"2017/01/31","0.6491","350.0000","0.6491","0.6491","0.6491"
"2017/01/30","0.6600","1351.0000","0.6500","0.6600","0.6500"
"2017/01/27","0.6440","14350.0000","0.6500","0.6500","0.6440"
"2017/01/26","0.6410","0.0000","0.6410","0.6410","0.6410"
"2017/01/25","0.6410","5310.0000","0.6600","0.6600","0.6410"
"2017/01/24","0.6400","0.0000","0.6400","0.6400","0.6400"
"2017/01/23","0.6400","26460.0000","0.6419","0.6419","0.6350"
"2017/01/20","0.6350","19863.0000","0.6690","0.6750","0.6350"
"2017/01/19","0.6752","0.0000","0.6752","0.6752","0.6752"
"2017/01/18","0.6752","18760.0000","0.6575","0.6752","0.6550"
"2017/01/17","0.6650","1257.0000","0.6650","0.6650","0.6650"
"2017/01/13","0.6748","1865.0000","0.6750","0.6750","0.6748"
"2017/01/12","0.6800","1640.0000","0.6700","0.6800","0.6700"
"2017/01/11","0.6505","420.0000","0.6250","0.6505","0.6250"
"2017/01/10","0.6601","402070.0000","0.6600","0.6601","0.6600"
"2017/01/09","0.6401","32020.0000","0.6400","0.6401","0.6400"
"2017/01/06","0.6483","16691.0000","0.6375","0.6483","0.6259"
"2017/01/05","0.6500","26336.0000","0.6500","0.6532","0.6400"
"2017/01/04","0.6462","39522.0000","0.6350","0.6500","0.6250"
"2017/01/03","0.6150","400256.0000","0.6000","0.6300","0.6000"
"2016/12/30","0.5870","17050.0000","0.5870","0.5912","0.5870"
"2016/12/29","0.5985","0.0000","0.5985","0.5985","0.5985"
"2016/12/28","0.5985","25441.0000","0.5900","0.5985","0.5900"
"2016/12/27","0.5900","29812.0000","0.5970","0.6000","0.5850"
"2016/12/23","0.5850","7060.0000","0.6060","0.6200","0.5850"
"2016/12/22","0.5950","1055012.0000","0.6000","0.6000","0.5900"
"2016/12/21","0.6000","0.0000","0.6000","0.6000","0.6000"
"2016/12/20","0.6000","2400.0000","0.6000","0.6000","0.6000"
"2016/12/19","0.6250","132702.0000","0.6000","0.6250","0.6000"
"2016/12/16","0.6000","123444.0000","0.5850","0.6288","0.5850"
"2016/12/15","0.6274","520.0000","0.6218","0.6274","0.6218"
"2016/12/14","0.6046","12395.0000","0.6050","0.6050","0.6000"
"2016/12/13","0.6080","1516.0000","0.6089","0.6089","0.6001"
"2016/12/12","0.6177","270300.0000","0.6200","0.6200","0.6177"
"2016/12/09","0.6100","1760.0000","0.6123","0.6123","0.6100"
"2016/12/08","0.6000","1000.0000","0.6000","0.6000","0.6000"
"2016/12/07","0.6115","0.0000","0.6115","0.6115","0.6115"
"2016/12/06","0.6115","11484.0000","0.6100","0.6115","0.6100"
"2016/12/05","0.6000","10972.0000","0.6000","0.6200","0.6000"
"2016/12/02","0.6100","9468.0000","0.6100","0.6150","0.6100"
"2016/12/01","0.6000","0.0000","0.6000","0.6000","0.6000"
"2016/11/30","0.6000","10065.0000","0.6200","0.6200","0.6000"
"2016/11/29","0.6200","184.0000","0.6200","0.6200","0.6200"
"2016/11/28","0.6100","30020.0000","0.6115","0.6115","0.6100"
"2016/11/25","0.6185","2511.0000","0.6100","0.6185","0.6100"
"2016/11/23","0.6254","0.0000","0.6254","0.6254","0.6254"
"2016/11/22","0.6254","1809.0000","0.6300","0.6300","0.6254"
"2016/11/21","0.5988","53046.0000","0.5932","0.6030","0.5932"
"2016/11/18","0.6030","0.0000","0.6030","0.6030","0.6030"
"2016/11/17","0.6030","6775.0000","0.6000","0.6200","0.6000"
"2016/11/16","0.6050","16900.0000","0.5901","0.6238","0.5901"
"2016/11/15","0.6300","2500.0000","0.6300","0.6300","0.6300"
"2016/11/14","0.6231","1334.0000","0.6100","0.6231","0.6100"
"2016/11/11","0.6300","0.0000","0.6300","0.6300","0.6300"
"2016/11/10","0.6300","213093.0000","0.6300","0.6300","0.6300"
"2016/11/09","0.6300","23025.0000","0.6070","0.6300","0.6000"
"2016/11/08","0.6280","3308.0000","0.6130","0.6296","0.6130"
"2016/11/07","0.6280","208.0000","0.6280","0.6280","0.6280"
"2016/11/04","0.6300","0.0000","0.6300","0.6300","0.6300"
"2016/11/03","0.6300","686.0000","0.6300","0.6300","0.6300"
"2016/11/02","0.6250","147359.0000","0.6150","0.6250","0.6150"
"2016/11/01","0.6325","10000.0000","0.6432","0.6432","0.6250"
"2016/10/31","0.6522","5000.0000","0.6522","0.6522","0.6522"
"2016/10/28","0.6520","0.0000","0.6520","0.6520","0.6520"
"2016/10/27","0.6520","4340.0000","0.6402","0.6603","0.6402"
"2016/10/26","0.6460","1180.0000","0.6455","0.6460","0.6455"
"2016/10/25","0.6400","5900.0000","0.6500","0.6537","0.6400"
"2016/10/24","0.6450","3500.0000","0.6450","0.6495","0.6450"
"2016/10/21","0.6408","0.0000","0.6408","0.6408","0.6408"
"2016/10/20","0.6408","5029.0000","0.6408","0.6408","0.6408"
"2016/10/19","0.6689","100.0000","0.6689","0.6689","0.6689"
"2016/10/18","0.6500","11126.0000","0.6500","0.6533","0.6500"
"2016/10/17","0.6666","1932.0000","0.6666","0.6666","0.6666"
"2016/10/14","0.6538","1120.0000","0.6538","0.6538","0.6538"
"2016/10/13","0.6527","25790.0000","0.6532","0.6532","0.6507"
"2016/10/12","0.6500","1300.0000","0.6762","0.6762","0.6464"
"2016/10/11","0.6501","100.0000","0.6501","0.6501","0.6501"
"2016/10/10","0.6650","5850.0000","0.6629","0.6650","0.6629"
"2016/10/07","0.6630","185702.0000","0.6630","0.6630","0.6630"
"2016/10/06","0.6700","0.0000","0.6700","0.6700","0.6700"
"2016/10/05","0.6700","45466.0000","0.6834","0.6834","0.6580"
"2016/10/04","0.6513","30795.0000","0.6800","0.6800","0.6513"
"2016/10/03","0.6700","500.0000","0.6700","0.6700","0.6700"
"2016/09/30","0.6500","6500.0000","0.6478","0.6500","0.6478"
"2016/09/29","0.6500","34551.0000","0.6546","0.6688","0.6500"
"2016/09/28","0.6576","100.0000","0.6576","0.6576","0.6576"
"2016/09/27","0.6625","13600.0000","0.6580","0.6700","0.6551"
"2016/09/26","0.6700","3000.0000","0.6663","0.6700","0.6663"
"2016/09/23","0.6650","4000.0000","0.6777","0.6777","0.6650"
"2016/09/22","0.6600","10578.0000","0.6618","0.6618","0.6600"
"2016/09/21","0.6650","8100.0000","0.6600","0.6650","0.6600"
"2016/09/20","0.6673","0.0000","0.6673","0.6673","0.6673"
"2016/09/19","0.6673","800.0000","0.6652","0.6673","0.6652"
"2016/09/16","0.6800","0.0000","0.6800","0.6800","0.6800"
"2016/09/15","0.6800","2000.0000","0.6550","0.6800","0.6550"
"2016/09/14","0.6600","4000.0000","0.6589","0.6600","0.6589"
"2016/09/13","0.6600","324980.0000","0.6630","0.6630","0.6600"
"2016/09/12","0.6850","13005.0000","0.6900","0.6900","0.6800"
"2016/09/09","0.7111","0.0000","0.7111","0.7111","0.7111"
"2016/09/08","0.7111","5475.0000","0.7095","0.7111","0.7000"
"2016/09/07","0.7000","618060.0000","0.7000","0.7000","0.7000"
"2016/09/06","0.7000","29725.0000","0.6977","0.7184","0.6950"
"2016/09/02","0.6973","4588.0000","0.6750","0.6973","0.6750"
"2016/09/01","0.6920","1800.0000","0.6981","0.6981","0.6920"
"2016/08/31","0.6796","100.0000","0.6796","0.6796","0.6796"
"2016/08/30","0.6656","0.0000","0.6656","0.6656","0.6656"
"2016/08/29","0.6656","1200.0000","0.6757","0.6757","0.6578"
"2016/08/26","0.6700","1608.0000","0.6707","0.6707","0.6700"
"2016/08/25","0.6607","7296.0000","0.6670","0.6670","0.6607"
"2016/08/24","0.6756","972.0000","0.6743","0.6756","0.6743"
"2016/08/23","0.6670","17700.0000","0.6820","0.6823","0.6650"
"2016/08/22","0.6602","4360.0000","0.6683","0.6683","0.6602"
"2016/08/19","0.6845","1600.0000","0.6684","0.6845","0.6684"
"2016/08/18","0.7030","28050.0000","0.6989","0.7200","0.6978"
"2016/08/17","0.7000","1710.0000","0.6906","0.7000","0.6764"
"2016/08/16","0.7065","100.0000","0.7065","0.7065","0.7065"
"2016/08/15","0.7200","156100.0000","0.6950","0.7200","0.6950"
"2016/08/12","0.6787","40002.0000","0.6787","0.6787","0.6787"
"2016/08/11","0.6817","0.0000","0.6817","0.6817","0.6817"
"2016/08/10","0.6817","0.0000","0.6817","0.6817","0.6817"
"2016/08/09","0.6817","10000.0000","0.6850","0.6850","0.6817"
"2016/08/08","0.7087","52542.0000","0.6863","0.7091","0.6850"
"2016/08/05","0.6585","2750800.0000","0.6500","0.6585","0.6500"
"2016/08/04","0.6500","36790.0000","0.6500","0.6600","0.6500"
"2016/08/03","0.6350","0.0000","0.6350","0.6350","0.6350"
"2016/08/02","0.6350","89500.0000","0.6328","0.6350","0.6328"
"2016/08/01","0.6350","7995.0000","0.6367","0.6367","0.6350"
"2016/07/29","0.6350","1100.0000","0.6375","0.6375","0.6350"
"2016/07/28","0.6681","200.0000","0.6681","0.6681","0.6681"
"2016/07/27","0.6455","3120.0000","0.6388","0.6484","0.6388"
"2016/07/26","0.6300","2600.0000","0.6368","0.6368","0.6300"
"2016/07/25","0.6700","1000.0000","0.6700","0.6700","0.6700"
"2016/07/22","0.6800","1400.0000","0.6800","0.6800","0.6800"
"2016/07/21","0.6743","7900.0000","0.6665","0.6743","0.6665"
"2016/07/20","0.6713","5036.0000","0.6507","0.6750","0.6507"
"2016/07/19","0.6462","100.0000","0.6462","0.6462","0.6462"
"2016/07/18","0.6384","29827.0000","0.6357","0.6478","0.6350"
"2016/07/15","0.5937","3700.0000","0.5900","0.6203","0.5900"
"2016/07/14","0.6173","17510.0000","0.5989","0.6173","0.5933"
"2016/07/13","0.5800","19834.0000","0.6000","0.6000","0.5800"
"2016/07/12","0.5846","268548.0000","0.5800","0.5900","0.5800"
"2016/07/11","0.5950","7600.0000","0.5900","0.5950","0.5900"
"2016/07/08","0.6028","9103.0000","0.5874","0.6028","0.5874"
"2016/07/07","0.6029","0.0000","0.6029","0.6029","0.6029"
"2016/07/06","0.6029","422.0000","0.6029","0.6029","0.6029"
"2016/07/05","0.5850","9100.0000","0.5917","0.5917","0.5850"
"2016/07/01","0.6093","4450.0000","0.6118","0.6118","0.6093"
"2016/06/30","0.6150","4512.0000","0.6131","0.6150","0.6079"
"2016/06/29","0.5970","0.0000","0.5970","0.5970","0.5970"
"2016/06/28","0.5970","1824000.0000","0.5970","0.5970","0.5970"
"2016/06/27","0.6000","129421.0000","0.6091","0.6091","0.5820"
"2016/06/24","0.6201","1025.0000","0.6201","0.6201","0.6201"
"2016/06/23","0.6291","0.0000","0.6291","0.6291","0.6291"
"2016/06/22","0.6291","9070.0000","0.6050","0.6291","0.6050"
"2016/06/21","0.6200","35350.0000","0.6040","0.6200","0.6000"
"2016/06/20","0.6000","430.0000","0.6000","0.6000","0.6000"
"2016/06/17","0.6035","17850.0000","0.6022","0.6150","0.6000"
"2016/06/16","0.6084","1800.0000","0.6163","0.6163","0.6084"
"2016/06/15","0.6174","0.0000","0.6174","0.6174","0.6174"
"2016/06/14","0.6174","780.0000","0.6174","0.6174","0.6174"
"2016/06/13","0.6350","24150.0000","0.6153","0.6350","0.6153"
"2016/06/10","0.6056","2200.0000","0.6200","0.6200","0.6056"
"2016/06/09","0.6200","400.0000","0.6200","0.6200","0.6200"
"2016/06/08","0.6200","9953.0000","0.6056","0.6200","0.6031"
"2016/06/07","0.6122","10000.0000","0.6100","0.6122","0.6100"
"2016/06/06","0.5869","21300.0000","0.5869","0.5869","0.5869"
"2016/06/03","0.5900","4960.0000","0.5900","0.5900","0.5900"
"2016/06/02","0.5700","200.0000","0.5700","0.5700","0.5700"
"2016/06/01","0.6063","53130.0000","0.6092","0.6099","0.5852"
"2016/05/31","0.6100","96600.0000","0.6323","0.6323","0.6100"
"2016/05/27","0.6101","21200.0000","0.6101","0.6300","0.6101"
"2016/05/26","0.6256","6729.0000","0.6396","0.6396","0.6240"
"2016/05/25","0.6550","41060.0000","0.6362","0.6550","0.6362"
"2016/05/24","0.6200","0.0000","0.6200","0.6200","0.6200"
"2016/05/23","0.6200","173385.0000","0.6384","0.6384","0.6200"
"2016/05/20","0.6400","4900.0000","0.6488","0.6488","0.6300"
"2016/05/19","0.6300","3468.0000","0.6540","0.6540","0.6300"
"2016/05/18","0.6500","3971.0000","0.6520","0.6520","0.6500"
"2016/05/17","0.6523","2001.0000","0.6523","0.6523","0.6523"
"2016/05/16","0.6580","12102.0000","0.6450","0.6590","0.6450"
"2016/05/13","0.6428","14402.0000","0.6500","0.6500","0.6400"
"2016/05/12","0.6500","510.0000","0.6700","0.6700","0.6500"
"2016/05/11","0.6670","168055.0000","0.6674","0.6800","0.6670"
"2016/05/10","0.6745","39876.0000","0.6762","0.6762","0.6600"
"2016/05/09","0.7161","1001.0000","0.7155","0.7161","0.7155"
"2016/05/06","0.7215","32301.0000","0.7300","0.7300","0.7200"
"2016/05/05","0.7441","8472.0000","0.7354","0.7500","0.7354"
"2016/05/04","0.7314","29715.0000","0.7550","0.7550","0.7314"
"2016/05/03","0.7628","100.0000","0.7628","0.7628","0.7628"
"2016/05/02","0.7837","1100.0000","0.7796","0.7837","0.7796"
"2016/04/29","0.8000","6550.0000","0.8000","0.8000","0.8000"
"2016/04/28","0.8106","4000.0000","0.8128","0.8128","0.8106"
"2016/04/27","0.8257","2100.0000","0.8044","0.8257","0.8044"
"2016/04/26","0.8259","0.0000","0.8259","0.8259","0.8259"
"2016/04/25","0.8259","300.0000","0.8259","0.8259","0.8259"
"2016/04/22","0.8100","10100.0000","0.8038","0.8100","0.8000"
"2016/04/21","0.8152","0.0000","0.8152","0.8152","0.8152"
"2016/04/20","0.8152","33847.0000","0.8170","0.8200","0.8039"
"2016/04/19","0.8164","0.0000","0.8164","0.8164","0.8164"
"2016/04/18","0.8164","9000.0000","0.8193","0.8193","0.8164"
"2016/04/15","0.8277","300.0000","0.8277","0.8277","0.8277"
"2016/04/14","0.8160","16916.0000","0.8148","0.8227","0.8148"
"2016/04/13","0.8000","1400.0000","0.7985","0.8000","0.7977"
"2016/04/12","0.7845","6800.0000","0.7700","0.7845","0.7700"
"2016/04/11","0.7528","8522.0000","0.7500","0.7693","0.7500"
"2016/04/08","0.7484","2196.0000","0.7498","0.7498","0.7484"
"2016/04/07","0.7250","677260.0000","0.7250","0.7250","0.7250"
"2016/04/06","0.7400","18864.0000","0.7500","0.7500","0.7400"
"2016/04/05","0.7380","48475.0000","0.7450","0.7450","0.7150"
"2016/04/04","0.7560","3473.0000","0.7560","0.7799","0.7560"
"2016/04/01","0.7679","6665.0000","0.7701","0.7701","0.7679"
"2016/03/31","0.7742","2033.0000","0.7757","0.7840","0.7742"
"2016/03/30","0.7905","5300.0000","0.7774","0.7905","0.7774"
"2016/03/29","0.7772","400.0000","0.7772","0.7772","0.7772"
"2016/03/28","0.7835","1380.0000","0.7817","0.7835","0.7817"
"2016/03/24","0.8034","18140.0000","0.8000","0.8034","0.7701"
"2016/03/23","0.8100","3700.0000","0.8153","0.8153","0.8100"
"2016/03/22","0.8230","2830.0000","0.8230","0.8230","0.8230"
"2016/03/21","0.8207","0.0000","0.8207","0.8207","0.8207"
"2016/03/18","0.8207","31429.0000","0.8300","0.8300","0.8065"
"2016/03/17","0.8435","1500.0000","0.8270","0.8435","0.8270"
"2016/03/16","0.8400","2850.0000","0.8411","0.8411","0.8400"
"2016/03/15","0.8468","2900.0000","0.8500","0.8500","0.8468"
"2016/03/14","0.8500","1821.0000","0.8554","0.8554","0.8350"
"2016/03/11","0.8273","3244.0000","0.8270","0.8273","0.8270"
"2016/03/10","0.8028","39600.0000","0.8200","0.8200","0.8028"
"2016/03/09","0.8316","181.0000","0.8316","0.8316","0.8316"
"2016/03/08","0.8265","4190.0000","0.8327","0.8350","0.8265"
"2016/03/07","0.8329","5373.0000","0.8528","0.8528","0.8299"
"2016/03/04","0.8419","19600.0000","0.8352","0.8430","0.8352"
"2016/03/03","0.8200","6710.0000","0.8200","0.8400","0.8200"
"2016/03/02","0.8200","13600.0000","0.8370","0.8370","0.8200"
"2016/03/01","0.8435","200.0000","0.8435","0.8435","0.8435"
"2016/02/29","0.8271","14696.0000","0.8273","0.8273","0.8271"
"2016/02/26","0.8650","3526.0000","0.8698","0.8698","0.8409"
"2016/02/25","0.8209","12000.0000","0.8238","0.8238","0.8209"
"2016/02/24","0.8300","11600.0000","0.8435","0.8435","0.8294"
"2016/02/23","0.8500","745.0000","0.8753","0.8753","0.8500"
"2016/02/22","0.8750","42100.0000","0.8673","0.8750","0.8673"
"2016/02/19","0.8650","17614.0000","0.8460","0.8650","0.8460"
"2016/02/18","0.8364","0.0000","0.8364","0.8364","0.8364"
"2016/02/17","0.8364","43040.0000","0.8560","0.8602","0.8364"
"2016/02/16","0.8250","14384.0000","0.8495","0.8495","0.8250"
"2016/02/12","0.8368","12000.0000","0.8109","0.8368","0.8109"
"2016/02/11","0.7876","3000.0000","0.8158","0.8158","0.7876"
"2016/02/10","0.8310","25640.0000","0.8320","0.8400","0.8310"
"2016/02/09","0.8100","1105.0000","0.8215","0.8215","0.8100"
"2016/02/08","0.8336","14965.0000","0.8430","0.8547","0.8336"
"2016/02/05","0.8627","0.0000","0.8627","0.8627","0.8627"
"2016/02/04","0.8627","2000.0000","0.8627","0.8627","0.8627"
"2016/02/03","0.8564","20438.0000","0.8589","0.8589","0.8380"
"2016/02/02","0.9250","4519.0000","0.9269","0.9269","0.9250"
"2016/02/01","0.8950","1010.0000","0.8951","0.8951","0.8950"
"2016/01/29","0.8879","0.0000","0.8879","0.8879","0.8879"
"2016/01/28","0.8879","100.0000","0.8879","0.8879","0.8879"
"2016/01/27","0.8800","0.0000","0.8800","0.8800","0.8800"
"2016/01/26","0.8800","600.0000","0.8800","0.8800","0.8800"
"2016/01/25","0.8800","1008.0000","0.8800","0.8800","0.8800"
"2016/01/22","0.8562","1000.0000","0.8351","0.8562","0.8351"
"2016/01/21","0.8250","14800.0000","0.8240","0.8250","0.8049"
"2016/01/20","0.8500","5500.0000","0.8200","0.8500","0.8178"
"2016/01/19","0.8550","25829.0000","0.8650","0.8650","0.8550"
"2016/01/15","0.8065","32190.0000","0.8400","0.8400","0.8050"
"2016/01/14","0.8550","9772.0000","0.8590","0.8600","0.8550"
"2016/01/13","0.8600","17837.0000","0.8750","0.8750","0.8550"
"2016/01/12","0.8700","107728.0000","0.8638","0.8850","0.8638"
"2016/01/11","0.8930","4250.0000","0.8925","0.8950","0.8750"
"2016/01/08","0.9049","64470.0000","0.9135","0.9428","0.9049"
"2016/01/07","0.8900","3615.0000","0.8900","0.8900","0.8900"
"2016/01/06","0.9496","0.0000","0.9496","0.9496","0.9496"
"2016/01/05","0.9496","0.0000","0.9496","0.9496","0.9496"
"2016/01/04","0.9496","35306.0000","0.9700","0.9700","0.9440"
"2015/12/31","1.0030","30000.0000","1.0000","1.0045","1.0000"
"2015/12/30","1.0100","2100.0000","1.0100","1.0130","1.0100"
"2015/12/29","1.0100","4640.0000","1.0130","1.0340","1.0100"
"2015/12/28","1.0145","3200.0000","1.0130","1.0145","1.0130"
"2015/12/24","1.0520","10000.0000","1.0520","1.0520","1.0520"
"2015/12/23","1.0400","41140.0000","1.0500","1.0500","1.0400"
"2015/12/22","1.0380","8830.0000","1.0200","1.0380","1.0200"
"2015/12/21","1.0230","40420.0000","1.0350","1.0350","1.0200"
"2015/12/18","1.0300","0.0000","1.0300","1.0300","1.0300"
"2015/12/17","1.0300","5685.0000","1.0200","1.0500","1.0200"
"2015/12/16","1.0200","2500.0000","1.0200","1.0200","1.0200"
"2015/12/15","1.0100","20744.0000","1.0100","1.0200","1.0100"
"2015/12/14","1.0100","6776.0000","1.0200","1.0200","1.0100"
"2015/12/11","1.0300","763.0000","1.0300","1.0300","1.0300"
"2015/12/10","1.0100","9024.0000","1.0100","1.0175","1.0100"
"2015/12/09","1.0600","650.0000","1.0800","1.0800","1.0600"
"2015/12/08","1.0700","5880.0000","1.0960","1.1000","1.0700"
"2015/12/07","1.1050","1450.0000","1.1050","1.1050","1.1050"
